timestamp_utc,pps,cpu_percent,mem_percent,temp_c
2025-09-22T00:08:54.388465,0,0.0,0.5378178169214912,-1.0
2025-09-22T00:08:55.390266,197,0.0,0.5378178169214912,-1.0
2025-09-22T00:08:56.395964,200,0.0,0.5378178169214912,-1.0
2025-09-22T00:08:57.399243,202,0.0,0.5378178169214912,-1.0
2025-09-22T00:08:58.400868,200,0.0,0.5378178169214912,-1.0
2025-09-22T00:08:59.404749,201,0.0,0.5378178169214912,-1.0
2025-09-22T00:09:00.409485,201,0.0,0.5378178169214912,-1.0
2025-09-22T00:09:01.410487,200,0.0,0.5378178169214912,-1.0
2025-09-22T00:09:02.414543,201,0.0,0.5378178169214912,-1.0
2025-09-22T00:09:03.424828,201,0.0,0.5378178169214912,-1.0
2025-09-22T00:09:05.409128,197,0.0,0.5378664816110738,-1.0
2025-09-22T00:09:06.420327,0,0.0,0.5378664816110738,-1.0
